id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1625797068592652289,1625797068592652289,2023-02-15 10:00:01 UTC,2023-02-15,10:00:01,+0000,1500639956737597442,tgtm_official,The Great Translation Movement 大翻译运动官方推号,,"China Strong. Great Wall of China is still standing after the turkey earthquake, China is surely the best in engineering out matching the decadent west.   #TheGreatTranslationMovement  #大翻译运动  https://t.co/1ObvmcUgr6",en,[],[],['https://pbs.twimg.com/media/Fo6YCPdaAAAH9zg.jpg'],83,113,464,"['thegreattranslationmovement', '大翻译运动']",[],https://twitter.com/TGTM_Official/status/1625797068592652289,False,,1,https://pbs.twimg.com/media/Fo6YCPdaAAAH9zg.jpg,,,,,,,[],,,,
1625661172379709440,1625661172379709440,2023-02-15 01:00:01 UTC,2023-02-15,01:00:01,+0000,1500639956737597442,tgtm_official,The Great Translation Movement 大翻译运动官方推号,, https://t.co/tLFymYe1f6,zxx,[],['https://twitter.com/serpentza/status/1624997123224920064?s=20&t=U4Br2clGLSKnM6PSM0rr_g'],[],39,58,161,[],[],https://twitter.com/TGTM_Official/status/1625661172379709440,False,https://twitter.com/serpentza/status/1624997123224920064?s=20&t=U4Br2clGLSKnM6PSM0rr_g,0,,,,,,,,[],,,,
1625465125976276997,1625465125976276997,2023-02-14 12:01:00 UTC,2023-02-14,12:01:00,+0000,1500639956737597442,tgtm_official,The Great Translation Movement 大翻译运动官方推号,,Inhuman cheers on the net for Wagner Group sledgehammer execution.  #RussianUkrainianWar  #TheGreatTranslationMovement  https://t.co/ZhFHGhqlyS,en,[],[],"['https://pbs.twimg.com/media/Fo6iPJpaUAExKcs.jpg', 'https://pbs.twimg.com/media/Fo6iPJqakAITP6-.jpg']",24,143,361,"['russianukrainianwar', 'thegreattranslationmovement']",[],https://twitter.com/TGTM_Official/status/1625465125976276997,False,,1,https://pbs.twimg.com/media/Fo6iPJpaUAExKcs.jpg,,,,,,,[],,,,
1625404759825072129,1625389377185628161,2023-02-14 08:01:07 UTC,2023-02-14,08:01:07,+0000,1500639956737597442,tgtm_official,The Great Translation Movement 大翻译运动官方推号,,@SizeMichael and no one mention that Hebei incident is in the middle of a big city with 10 times the chemical.,en,[],[],[],4,0,15,[],[],https://twitter.com/TGTM_Official/status/1625404759825072129,False,,0,,,,,,,,"[{'screen_name': 'SizeMichael', 'name': 'Michael Size', 'id': '1400575184420102150'}]",,,,
1625389377185628161,1625389377185628161,2023-02-14 07:00:00 UTC,2023-02-14,07:00:00,+0000,1500639956737597442,tgtm_official,The Great Translation Movement 大翻译运动官方推号,,"Maybe Vinyl Chloride are 2 separate chemicals in China and the US.   This is the explanation given by the authorities after the 2018 incident in Hebei that killed at least 23 and injured 22 others.   If it happens in the US, it is impending doom.   #TheGreatTranslationMovement  https://t.co/bhgYUALjEm",en,[],[],['https://pbs.twimg.com/media/Fo5dB8LakAApLV5.png'],30,91,376,['thegreattranslationmovement'],[],https://twitter.com/TGTM_Official/status/1625389377185628161,False,,1,https://pbs.twimg.com/media/Fo5dB8LakAApLV5.png,,,,,,,[],,,,
1625344082083033088,1625344082083033088,2023-02-14 04:00:01 UTC,2023-02-14,04:00:01,+0000,1500639956737597442,tgtm_official,The Great Translation Movement 大翻译运动官方推号,,中国通販で見たトイレットペーパー製品だ。  #大翻訳運動  https://t.co/ol214NW6yG,ja,[],[],"['https://pbs.twimg.com/media/Fo0pRo9aMAAE92r.jpg', 'https://pbs.twimg.com/media/Fo0pS9ZaEAE_cVm.jpg', 'https://pbs.twimg.com/media/Fo0pS9PaAAAdWPN.jpg', 'https://pbs.twimg.com/media/Fo0pS9QaQAEb1DK.jpg']",19,77,333,['大翻訳運動'],[],https://twitter.com/TGTM_Official/status/1625344082083033088,False,,1,https://pbs.twimg.com/media/Fo0pRo9aMAAE92r.jpg,,,,,,,[],,,,
1625298786745724928,1625298786745724928,2023-02-14 01:00:02 UTC,2023-02-14,01:00:02,+0000,1500639956737597442,tgtm_official,The Great Translation Movement 大翻译运动官方推号,,"China's birth policy has been consistently disgusting. Previously, they were disgustingly anti-human, killing babies to meet quotas.  Today, they continue to be disgusting, disgusting for materializing women as a tool for solving sexual desires.  #WomanLifeFreedom  https://t.co/uJcPIYqmgz",en,[],[],['https://pbs.twimg.com/media/Fo0oxqXaAAIEj9U.jpg'],80,296,936,['womanlifefreedom'],[],https://twitter.com/TGTM_Official/status/1625298786745724928,False,,1,https://pbs.twimg.com/media/Fo0oxqXaAAIEj9U.jpg,,,,,,,[],,,,
1625072290416173058,1625072290416173058,2023-02-13 10:00:01 UTC,2023-02-13,10:00:01,+0000,1500639956737597442,tgtm_official,The Great Translation Movement 大翻译运动官方推号,,"As long it serves the purpose, no point fussing over the past it seems.   #TheGreatTranslationMovement  https://t.co/6HNYMPV2bF",en,[],[],['https://pbs.twimg.com/media/Fo0l_5QaMAALwuo.jpg'],15,56,204,['thegreattranslationmovement'],[],https://twitter.com/TGTM_Official/status/1625072290416173058,False,,1,https://pbs.twimg.com/media/Fo0l_5QaMAALwuo.jpg,,,,,,,[],,,,
1625026992835026946,1625026992835026946,2023-02-13 07:00:01 UTC,2023-02-13,07:00:01,+0000,1500639956737597442,tgtm_official,The Great Translation Movement 大翻译运动官方推号,, https://t.co/QKvIIgXNX9,zxx,[],['https://twitter.com/XIAOMIEHM/status/1624867715906240515?s=20&t=k2bAavN4MHbOEUIRDLUhkg'],[],13,13,80,[],[],https://twitter.com/TGTM_Official/status/1625026992835026946,False,0,0,,,,,,,,[],,,,
1625026990884679680,1625026990884679680,2023-02-13 07:00:00 UTC,2023-02-13,07:00:00,+0000,1500639956737597442,tgtm_official,The Great Translation Movement 大翻译运动官方推号,,Suddenly the Chinese realize what Turkiye did to them and choose this moment to lash out.   #TheGreatTranslationMovement  https://t.co/rI72VsKSji,en,[],[],['https://pbs.twimg.com/media/Fo0PrKOaIAAxasG.jpg'],108,163,454,['thegreattranslationmovement'],[],https://twitter.com/TGTM_Official/status/1625026990884679680,False,,1,https://pbs.twimg.com/media/Fo0PrKOaIAAxasG.jpg,,,,,,,[],,,,
